# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=0 lyapunov_step=-1 lyapunov_check=0 stability_constrained=1 tight_physical=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma,selected_stability_rho,selected_stability_sigma,stability_probes
201,back,289,1162,2.57247419,0.008574913966,2,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.585079733,1
202,dec,290,1169,2.585072282,0.008616907607,2,0,0.986664141,10,0,-inf,0,0,0,0,-inf,0,0,0,2.572397389,1
203,back,289,1162,2.572436665,0.008574788884,1,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.585079733,1
204,dec,290,1169,2.585214378,0.008617381259,2,0,0.986664141,10,0,-inf,0,0,0,0,-inf,0,0,0,2.572482251,1
205,back,289,1162,2.572408133,0.008574693778,3,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.585079733,1
206,dec,290,1169,2.585089469,0.008616964897,3,0,0.986664141,10,0,-inf,0,0,0,0,-inf,0,0,0,2.572397389,1
207,dec,289,1162,2.572456489,0.008574854964,1,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560026652,1
208,back,288,1155,2.560086691,0.008533622304,3,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572482251,1
209,dec,289,1162,2.572309032,0.008574363439,1,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560026652,1
210,back,288,1155,2.559985643,0.008533285478,2,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572482251,1
211,dec,289,1162,2.572646133,0.00857548711,1,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
212,back,288,1147,2.55963001,0.008532100034,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572482251,1
213,dec,289,1162,2.572600735,0.008575335784,1,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560026652,1
214,back,288,1155,2.559795166,0.008532650553,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572397389,1
215,dec,289,1162,2.572385807,0.008574619356,2,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560451791,1
216,back,288,1147,2.560291689,0.00853430563,2,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572557386,1
217,dec,289,1154,2.572591249,0.008575304164,1,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
218,back,288,1147,2.560349063,0.008534496876,2,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572482251,1
219,dec,289,1162,2.572042799,0.008573475997,2,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
220,back,288,1147,2.560337985,0.008534459949,2,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572736426,1
221,dec,289,1155,2.572931101,0.008576437002,2,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
222,back,288,1147,2.560178766,0.008533929219,2,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572736426,1
223,dec,289,1155,2.572656099,0.008575520329,2,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.56010904,1
224,back,288,1148,2.560137718,0.008533792395,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.572736426,1
225,dec,289,1155,2.572818763,0.008576062544,2,0,0.986664141,11,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
226,dec,288,1147,2.560421067,0.008534736889,2,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
227,back,287,1140,2.548395472,0.008494651575,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.56010904,1
228,dec,288,1148,2.560004674,0.008533348914,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
229,back,287,1140,2.548471633,0.008494905442,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
230,dec,288,1147,2.56026826,0.008534227532,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
231,back,287,1140,2.548469596,0.008494898655,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560451791,1
232,dec,288,1147,2.560357445,0.008534524815,3,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
233,back,287,1140,2.548392528,0.008494641759,3,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560026652,1
234,dec,288,1155,2.5595096,0.008531698666,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
235,back,287,1140,2.54836731,0.008494557699,1,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
236,dec,288,1147,2.560426871,0.008534756235,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
237,back,287,1140,2.548483895,0.008494946318,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
238,dec,288,1147,2.560248545,0.008534161816,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
239,back,287,1140,2.548511433,0.008495038111,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
240,dec,288,1147,2.560089254,0.008533630846,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
241,back,287,1140,2.548403086,0.008494676955,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
242,dec,288,1147,2.560183835,0.008533946116,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
243,back,287,1140,2.54847306,0.008494910199,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.560294961,1
244,dec,288,1147,2.560242653,0.008534142176,1,0,0.986664141,12,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
245,dec,287,1140,2.548512499,0.008495041663,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535437809,1
246,back,286,1127,2.535370718,0.008451235726,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
247,dec,287,1140,2.548395595,0.008494651984,1,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
248,back,286,1134,2.536093824,0.00845364608,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.548379815,1
249,dec,287,1140,2.548093807,0.008493646024,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
250,back,286,1134,2.535988749,0.008453295829,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547689432,1
251,dec,287,1141,2.547745386,0.008492484621,1,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
252,back,286,1134,2.536151309,0.008453837696,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547896584,1
253,dec,287,1146,2.548010737,0.008493369122,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
254,back,286,1133,2.535913454,0.008453044847,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547896584,1
255,dec,287,1146,2.547842054,0.008492806847,1,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
256,back,286,1134,2.535758437,0.008452528124,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547896584,1
257,dec,287,1146,2.54792683,0.008493089435,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
258,back,286,1134,2.535881337,0.00845293779,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547598621,1
259,dec,287,1141,2.547578745,0.008491929151,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
260,back,286,1134,2.5359114,0.008453037999,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547689432,1
261,dec,287,1141,2.547772028,0.008492573428,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
262,back,286,1134,2.535880739,0.008452935795,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.547896584,1
263,dec,287,1146,2.548052491,0.008493508304,2,0,0.986664141,13,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
264,dec,286,1134,2.536019922,0.00845339974,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
265,back,285,1121,2.523478095,0.008411593651,2,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
266,dec,286,1134,2.535805338,0.00845268446,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
267,back,285,1121,2.523649244,0.008412164147,2,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
268,dec,286,1133,2.535911338,0.008453037794,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523440003,1
269,back,285,1124,2.523503979,0.008411679931,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
270,dec,286,1133,2.535848901,0.008452829671,3,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
271,back,285,1121,2.52364981,0.008412166033,2,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
272,dec,286,1133,2.535904524,0.008453015079,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
273,back,285,1121,2.523706709,0.008412355698,1,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535853213,1
274,dec,286,1134,2.535756821,0.008452522738,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
275,back,285,1121,2.523606276,0.008412020919,2,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
276,dec,286,1133,2.536018129,0.008453393762,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
277,back,285,1121,2.523786909,0.008412623031,1,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
278,dec,286,1133,2.535969027,0.008453230091,1,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
279,back,285,1121,2.523623724,0.00841207908,2,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
280,dec,286,1133,2.535912892,0.008453042972,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
281,back,285,1121,2.523622012,0.008412073374,1,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.535841802,1
282,dec,286,1133,2.535776639,0.008452588795,2,0,0.986664141,14,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
283,dec,285,1121,2.523681903,0.00841227301,2,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
284,back,284,1112,2.511529866,0.00837176622,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
285,dec,285,1121,2.523589559,0.008411965195,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
286,back,284,1112,2.511383019,0.008371276731,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
287,dec,285,1121,2.523708809,0.008412362697,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
288,back,284,1112,2.511425303,0.008371417676,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
289,dec,285,1121,2.523711788,0.008412372627,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
290,back,284,1112,2.511428557,0.008371428524,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
291,dec,285,1121,2.523708168,0.008412360559,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
292,back,284,1112,2.511427493,0.008371424976,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
293,dec,285,1121,2.523710141,0.008412367136,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
294,back,284,1112,2.511429846,0.008371432821,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
295,dec,285,1121,2.523711466,0.008412371552,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
296,back,284,1112,2.511429821,0.008371432737,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
297,dec,285,1121,2.523711005,0.008412370016,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
298,back,284,1112,2.511429222,0.008371430741,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
299,dec,285,1121,2.523710384,0.008412367948,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
300,back,284,1112,2.511428679,0.00837142893,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.523666688,1
301,dec,285,1121,2.523709929,0.008412366431,3,0,0.986664141,15,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
302,dec,284,1112,2.511428345,0.008371427817,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.498590347,1
303,back,283,1101,2.498696639,0.008328988797,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
304,dec,284,1112,2.51142946,0.008371431533,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
305,back,283,1108,2.499031435,0.008330104784,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
306,dec,284,1112,2.511404284,0.008371347612,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
307,back,283,1108,2.49913457,0.008330448568,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
308,dec,284,1112,2.511360843,0.008371202809,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
309,back,283,1108,2.499001104,0.008330003679,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511179833,1
310,dec,284,1117,2.511223236,0.00837074412,3,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
311,back,283,1108,2.49905373,0.0083301791,3,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
312,dec,284,1112,2.511400951,0.008371336505,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
313,back,283,1108,2.499025397,0.008330084657,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
314,dec,284,1112,2.511414095,0.008371380316,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
315,back,283,1108,2.49902291,0.008330076365,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
316,dec,284,1112,2.511299905,0.008370999683,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
317,back,283,1108,2.498980997,0.008329936655,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
318,dec,284,1112,2.511324415,0.008371081383,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
319,back,283,1108,2.498997326,0.008329991088,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.511386088,1
320,dec,284,1112,2.511334684,0.008371115614,2,0,0.986664141,16,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
321,dec,283,1108,2.499010951,0.008330036503,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
322,back,282,1097,2.486239643,0.008287465476,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
323,dec,283,1108,2.499121929,0.008330406431,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
324,back,282,1097,2.486292002,0.008287640008,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
325,dec,283,1108,2.499156929,0.008330523097,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
326,back,282,1097,2.486348747,0.008287829156,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
327,dec,283,1108,2.49923104,0.008330770134,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
328,back,282,1097,2.486368816,0.008287896052,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
329,dec,283,1108,2.499208898,0.008330696325,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
330,back,282,1097,2.486356689,0.008287855631,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
331,dec,283,1108,2.499203385,0.008330677951,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
332,back,282,1097,2.486352493,0.008287841642,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
333,dec,283,1108,2.499197932,0.008330659774,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
334,back,282,1097,2.486348287,0.008287827622,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
335,dec,283,1108,2.499194844,0.008330649479,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
336,back,282,1097,2.486348549,0.008287828498,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
337,dec,283,1108,2.499198871,0.008330662905,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
338,back,282,1097,2.486351789,0.008287839295,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.4990588,1
339,dec,283,1108,2.499200029,0.008330666762,2,0,0.986664141,17,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
340,dec,282,1097,2.486350993,0.008287836644,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
341,back,281,1085,2.472915612,0.00824305204,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
342,dec,282,1097,2.486236177,0.008287453925,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
343,back,281,1085,2.472938548,0.008243128494,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
344,dec,282,1097,2.486183374,0.008287277912,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
345,back,281,1085,2.472887796,0.008242959319,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
346,dec,282,1097,2.486186948,0.008287289828,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
347,back,281,1085,2.472886509,0.008242955031,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
348,dec,282,1097,2.486186259,0.008287287529,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
349,back,281,1085,2.472873255,0.008242910851,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
350,dec,282,1097,2.486178247,0.008287260825,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
351,back,281,1085,2.472871156,0.008242903854,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
352,dec,282,1097,2.486176974,0.008287256581,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
353,back,281,1085,2.472870612,0.00824290204,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
354,dec,282,1097,2.486176116,0.008287253719,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
355,back,281,1085,2.472869979,0.008242899929,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
356,dec,282,1097,2.48617554,0.008287251801,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
357,back,281,1085,2.472869926,0.008242899755,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.486210252,1
358,dec,282,1097,2.486175409,0.008287251364,2,0,0.986664141,18,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
359,dec,281,1085,2.472869529,0.00824289843,2,0,0.986664141,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
360,back,280,1076,2.457484211,0.008191614038,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
361,dec,281,1085,2.47285721,0.008242857368,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
362,back,280,1076,2.457566136,0.00819188712,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
363,dec,281,1085,2.472890419,0.008242968065,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
364,back,280,1076,2.457488218,0.008191627394,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
365,dec,281,1085,2.472773289,0.008242577629,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
366,back,280,1076,2.457383535,0.008191278451,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
367,dec,281,1085,2.472754248,0.008242514161,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
368,back,280,1076,2.457354237,0.00819118079,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
369,dec,281,1085,2.472765301,0.008242551003,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
370,back,280,1076,2.457351264,0.00819117088,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
371,dec,281,1085,2.47274331,0.008242477699,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
372,back,280,1076,2.457332543,0.008191108477,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
373,dec,281,1085,2.472726279,0.008242420929,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
374,back,280,1076,2.457324007,0.008191080022,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
375,dec,281,1085,2.47272366,0.008242412199,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
376,back,280,1076,2.457330183,0.00819110061,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.472906365,1
377,dec,281,1085,2.47272685,0.008242422833,2,0,0.9844767893,19,0,-inf,0,0,0,0,-inf,0,0,0,2.457512756,1
378,dec,280,1076,2.457329835,0.008191099451,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
379,back,279,1068,2.445951955,0.008153173184,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.449868902,1
380,dec,280,1077,2.44992403,0.008166413435,3,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
381,back,279,1068,2.44592596,0.008153086533,1,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
382,dec,280,1080,2.459283303,0.00819761101,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
383,back,279,1068,2.446086612,0.008153622041,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
384,dec,280,1080,2.459044059,0.00819681353,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
385,back,279,1068,2.446035356,0.008153451186,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
386,dec,280,1080,2.459069298,0.00819689766,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
387,back,279,1068,2.446039481,0.008153464938,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
388,dec,280,1080,2.459091074,0.008196970248,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
389,back,279,1068,2.446043791,0.008153479302,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
390,dec,280,1080,2.459090518,0.008196968393,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
391,back,279,1068,2.446037472,0.008153458241,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
392,dec,280,1080,2.459094615,0.008196982049,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
393,back,279,1068,2.446041434,0.008153471446,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
394,dec,280,1080,2.459091851,0.008196972837,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
395,back,279,1068,2.446040924,0.008153469745,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.459119823,1
396,dec,280,1080,2.459089238,0.008196964128,2,0,0.9844767893,20,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
397,dec,279,1068,2.446038534,0.008153461779,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.431712981,1
398,back,278,1063,2.431523469,0.008105078232,2,0,0.9844767893,22,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
399,dec,279,1068,2.446109314,0.008153697712,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.431712981,1
400,back,278,1063,2.431752206,0.008105840688,3,0,0.9844767893,22,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
401,dec,279,1068,2.446037316,0.008153457719,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.431712981,1
402,back,278,1063,2.431789285,0.008105964284,2,0,0.9844767893,22,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
403,dec,279,1068,2.446052167,0.008153507223,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.431712981,1
404,back,278,1063,2.43178203,0.008105940101,2,0,0.9844767893,22,0,-inf,0,0,0,0,-inf,0,0,0,2.446071468,1
405,dec,279,1068,2.446146656,0.008153822185,2,0,0.9844767893,21,0,-inf,0,0,0,0,-inf,0,0,0,2.431712981,1
